16,"123",2015-11-30 19:00:00,FALSE,"Nolan","Putt","Nolan.Putt@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"NPutt"
17,"123",2015-11-30 19:00:00,FALSE,"Julio","Searls","Julio.Searls@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"JSearls"
18,"123",2015-11-30 19:00:00,FALSE,"Jannette","Twilley","Jannette.Twilley@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"JTwilley"
19,"123",2015-11-30 19:00:00,FALSE,"Trista","Rumph","Trista.Rumph@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"TRumph"
20,"123",2015-11-30 19:00:00,FALSE,"Carlotta","Meggs","Carlotta.Meggs@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"CMeggs"
21,"123",2015-11-30 19:00:00,FALSE,"Ellie","Swedberg","Ellie.Swedberg@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"ESwedberg"
22,"123",2015-11-30 19:00:00,FALSE,"Shin","Winkel","Shin.Winkel@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"SWinkel"
23,"123",2015-11-30 19:00:00,FALSE,"Gordon","Gokey","Gordon.Gokey@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"GGokey"
24,"123",2015-11-30 19:00:00,FALSE,"Loan","Krob","Loan.Krob@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"LKrob"
25,"123",2015-11-30 19:00:00,FALSE,"Brittany","Zenz","Brittany.Zenz@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"BZenz"
26,"123",2015-11-30 19:00:00,FALSE,"Tana","Fill","Tana.Fill@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"TFill"
27,"123",2015-11-30 19:00:00,FALSE,"Oralia","Marshburn","Oralia.Marshburn@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"OMarshburn"
28,"123",2015-11-30 19:00:00,FALSE,"Estrella","Topham","Estrella.Topham@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"ETopham"
29,"123",2015-11-30 19:00:00,FALSE,"Lita","Broadway","Lita.Broadway@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"LBroadway"
30,"123",2015-11-30 19:00:00,FALSE,"Julee","Sykora","Julee.Sykora@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"JSykora"
31,"123",2015-11-30 19:00:00,FALSE,"Maudie","Hageman","Maudie.Hageman@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"MHageman"
32,"123",2015-11-30 19:00:00,FALSE,"Arnold","Leppert","Arnold.Leppert@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"ALeppert"
33,"123",2015-11-30 19:00:00,FALSE,"Janice","Glasco","Janice.Glasco@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"JGlasco"
34,"123",2015-11-30 19:00:00,FALSE,"Karma","Lettieri","Karma.Lettieri@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"KLettieri"
35,"123",2015-11-30 19:00:00,FALSE,"Ken","Knipp","Ken.Knipp@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"KKnipp"
36,"123",2015-11-30 19:00:00,FALSE,"Tyler","Pedrick","Tyler.Pedrick@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"TPedrick"
37,"123",2015-11-30 19:00:00,FALSE,"Chin","Maxon","Chin.Maxon@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"CMaxon"
38,"123",2015-11-30 19:00:00,FALSE,"Natisha","Bellman","Natisha.Bellman@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"NBellman"
39,"123",2015-11-30 19:00:00,FALSE,"Lola","Soria","Lola.Soria@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"LSoria"
40,"123",2015-11-30 19:00:00,FALSE,"Claretha","Haith","Claretha.Haith@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"CHaith"
41,"123",2015-11-30 19:00:00,FALSE,"Patti","Prigge","Patti.Prigge@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"PPrigge"
42,"123",2015-11-30 19:00:00,FALSE,"Dorie","Hollingsworth","Dorie.Hollingsworth@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"DHollingsworth"
43,"123",2015-11-30 19:00:00,FALSE,"Ria","Dejulio","Ria.Dejulio@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"RDejulio"
44,"123",2015-11-30 19:00:00,FALSE,"Marceline","Pitter","Marceline.Pitter@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"MPitter"
45,"123",2015-11-30 19:00:00,FALSE,"Zofia","Threatt","Zofia.Threatt@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"ZThreatt"
46,"123",2015-11-30 19:00:00,FALSE,"Tesha","Torrain","Tesha.Torrain@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"TTorrain"
47,"123",2015-11-30 19:00:00,FALSE,"Breana","Runkle","Breana.Runkle@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"BRunkle"
48,"123",2015-11-30 19:00:00,FALSE,"Minna","Boaz","Minna.Boaz@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"MBoaz"
49,"123",2015-11-30 19:00:00,FALSE,"Reanna","Morman","Reanna.Morman@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"RMorman"
50,"123",2015-11-30 19:00:00,FALSE,"Anderson","Croney","Anderson.Croney@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"ACroney"
51,"123",2015-11-30 19:00:00,FALSE,"Olympia","Enciso","Olympia.Enciso@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"OEnciso"
52,"123",2015-11-30 19:00:00,FALSE,"Bev","Zeman","Bev.Zeman@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"BZeman"
53,"123",2015-11-30 19:00:00,FALSE,"Malka","Elie","Malka.Elie@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"MElie"
54,"123",2015-11-30 19:00:00,FALSE,"Charlena","Regina","Charlena.Regina@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"CRegina"
55,"123",2015-11-30 19:00:00,FALSE,"Gerardo","Finamore","Gerardo.Finamore@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"GFinamore"
56,"123",2015-11-30 19:00:00,FALSE,"Dane","Konrad","Dane.Konrad@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"DKonrad"
57,"123",2015-11-30 19:00:00,FALSE,"Rhona","Hansen","Rhona.Hansen@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"RHansen"
58,"123",2015-11-30 19:00:00,FALSE,"Denna","Moctezuma","Denna.Moctezuma@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"DMoctezuma"
59,"123",2015-11-30 19:00:00,FALSE,"Isaias","Edge","Isaias.Edge@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"IEdge"
60,"123",2015-11-30 19:00:00,FALSE,"Anastasia","Linnell","Anastasia.Linnell@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"ALinnell"
61,"123",2015-11-30 19:00:00,FALSE,"Deane","Estabrook","Deane.Estabrook@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"DEstabrook"
62,"123",2015-11-30 19:00:00,FALSE,"Dayna","Kull","Dayna.Kull@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"DKull"
63,"123",2015-11-30 19:00:00,FALSE,"Mabel","Pitman","Mabel.Pitman@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"MPitman"
64,"123",2015-11-30 19:00:00,FALSE,"Lucille","Taggert","Lucille.Taggert@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"LTaggert"
65,"123",2015-11-30 19:00:00,FALSE,"Alessandra","Carbone","Alessandra.Carbone@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"ACarbone"
66,"123",2015-11-30 19:00:00,FALSE,"Desiree","Christman","Desiree.Christman@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"DChristman"
67,"123",2015-11-30 19:00:00,FALSE,"Rochell","Maxey","Rochell.Maxey@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"RMaxey"
68,"123",2015-11-30 19:00:00,FALSE,"Adrienne","Paniagua","Adrienne.Paniagua@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"APaniagua"
69,"123",2015-11-30 19:00:00,FALSE,"Clarine","Summerfield","Clarine.Summerfield@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"CSummerfield"
70,"123",2015-11-30 19:00:00,FALSE,"Britni","Larochelle","Britni.Larochelle@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"BLarochelle"
71,"123",2015-11-30 19:00:00,FALSE,"Margit","Ton","Margit.Ton@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"MTon"
72,"123",2015-11-30 19:00:00,FALSE,"Kaci","Baylis","Kaci.Baylis@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"KBaylis"
73,"123",2015-11-30 19:00:00,FALSE,"Tawanda","Loza","Tawanda.Loza@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"TLoza"
74,"123",2015-11-30 19:00:00,FALSE,"Lean","Lazarus","Lean.Lazarus@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"LLazarus"
75,"123",2015-11-30 19:00:00,FALSE,"Geri","Kluth","Geri.Kluth@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"GKluth"
76,"123",2015-11-30 19:00:00,FALSE,"Milda","Brant","Milda.Brant@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"MBrant"
77,"123",2015-11-30 19:00:00,FALSE,"Dara","Pressler","Dara.Pressler@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"DPressler"
78,"123",2015-11-30 19:00:00,FALSE,"Pamela","Lewey","Pamela.Lewey@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"PLewey"
79,"123",2015-11-30 19:00:00,FALSE,"Libbie","Lozoya","Libbie.Lozoya@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"LLozoya"
80,"123",2015-11-30 19:00:00,FALSE,"Jenna","Moulden","Jenna.Moulden@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"JMoulden"
81,"123",2015-11-30 19:00:00,FALSE,"Yoshiko","Ulery","Yoshiko.Ulery@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"YUlery"
82,"123",2015-11-30 19:00:00,FALSE,"Dawna","Bost","Dawna.Bost@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"DBost"
83,"123",2015-11-30 19:00:00,FALSE,"Dallas","Boelter","Dallas.Boelter@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"DBoelter"
84,"123",2015-11-30 19:00:00,FALSE,"Pearline","Bosak","Pearline.Bosak@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"PBosak"
85,"123",2015-11-30 19:00:00,FALSE,"Lissette","Keithley","Lissette.Keithley@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"LKeithley"
86,"123",2015-11-30 19:00:00,FALSE,"April","Capers","April.Capers@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"ACapers"
87,"123",2015-11-30 19:00:00,FALSE,"Marie","Helstrom","Marie.Helstrom@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"MHelstrom"
88,"123",2015-11-30 19:00:00,FALSE,"Adeline","Satcher","Adeline.Satcher@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"ASatcher"
89,"123",2015-11-30 19:00:00,FALSE,"Audria","Wurster","Audria.Wurster@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"AWurster"
90,"123",2015-11-30 19:00:00,FALSE,"Jerilyn","Vessels","Jerilyn.Vessels@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"JVessels"
91,"123",2015-11-30 19:00:00,FALSE,"Kiera","Molinari","Kiera.Molinari@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"KMolinari"
92,"123",2015-11-30 19:00:00,FALSE,"Angelic","Direnzo","Angelic.Direnzo@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"ADirenzo"
93,"123",2015-11-30 19:00:00,FALSE,"Shakia","Breese","Shakia.Breese@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"SBreese"
94,"123",2015-11-30 19:00:00,FALSE,"Shae","Tenorio","Shae.Tenorio@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"STenorio"
95,"123",2015-11-30 19:00:00,FALSE,"Magen","Petrus","Magen.Petrus@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"MPetrus"
96,"123",2015-11-30 19:00:00,FALSE,"Madonna","Olea","Madonna.Olea@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"MOlea"
97,"123",2015-11-30 19:00:00,FALSE,"Rodger","Goodloe","Rodger.Goodloe@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"RGoodloe"
98,"123",2015-11-30 19:00:00,FALSE,"Sharon","Schuch","Sharon.Schuch@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"SSchuch"
99,"123",2015-11-30 19:00:00,FALSE,"Dolly","Brainard","Dolly.Brainard@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"DBrainard"
100,"123",2015-11-30 19:00:00,FALSE,"Inger","Calnan","Inger.Calnan@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"ICalnan"
101,"123",2015-11-30 19:00:00,FALSE,"Terri","Canaday","Terri.Canaday@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"TCanaday"
102,"123",2015-11-30 19:00:00,FALSE,"Alyce","Tunney","Alyce.Tunney@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"ATunney"
103,"123",2015-11-30 19:00:00,FALSE,"Claretta","Sherman","Claretta.Sherman@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"CSherman"
104,"123",2015-11-30 19:00:00,FALSE,"Everette","Fishel","Everette.Fishel@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"EFishel"
105,"123",2015-11-30 19:00:00,FALSE,"Lynne","Starr","Lynne.Starr@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"LStarr"
106,"123",2015-11-30 19:00:00,FALSE,"Kip","Shawgo","Kip.Shawgo@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"KShawgo"
107,"123",2015-11-30 19:00:00,FALSE,"Jovita","Bowersox","Jovita.Bowersox@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"JBowersox"
108,"123",2015-11-30 19:00:00,FALSE,"Emely","Theroux","Emely.Theroux@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"ETheroux"
109,"123",2015-11-30 19:00:00,FALSE,"Robt","Hodes","Robt.Hodes@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"RHodes"
110,"123",2015-11-30 19:00:00,FALSE,"Brande","Duffey","Brande.Duffey@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"BDuffey"
111,"123",2015-11-30 19:00:00,FALSE,"Aide","Plummer","Aide.Plummer@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"APlummer"
112,"123",2015-11-30 19:00:00,FALSE,"Laurence","Pottinger","Laurence.Pottinger@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"LPottinger"
113,"123",2015-11-30 19:00:00,FALSE,"Leona","Kimpel","Leona.Kimpel@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"LKimpel"
114,"123",2015-11-30 19:00:00,FALSE,"Ona","Tarantino","Ona.Tarantino@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"OTarantino"
115,"123",2015-11-30 19:00:00,FALSE,"Tracie","Zirkle","Tracie.Zirkle@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"TZirkle"
116,"123",2015-11-30 19:00:00,FALSE,"Nettie","Krogh","Nettie.Krogh@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"NKrogh"
117,"123",2015-11-30 19:00:00,FALSE,"Garth","Earhart","Garth.Earhart@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"GEarhart"
118,"123",2015-11-30 19:00:00,FALSE,"Emilio","Tsan","Emilio.Tsan@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"ETsan"
119,"123",2015-11-30 19:00:00,FALSE,"Tish","Tickle","Tish.Tickle@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"TTickle"
120,"123",2015-11-30 19:00:00,FALSE,"Candelaria","Buchler","Candelaria.Buchler@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"CBuchler"
121,"123",2015-11-30 19:00:00,FALSE,"Eric","Threet","Eric.Threet@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"EThreet"
122,"123",2015-11-30 19:00:00,FALSE,"Raguel","Wynn","Raguel.Wynn@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"RWynn"
123,"123",2015-11-30 19:00:00,FALSE,"Trudy","Gondek","Trudy.Gondek@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"TGondek"
124,"123",2015-11-30 19:00:00,FALSE,"Alberta","Aliff","Alberta.Aliff@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"AAliff"
125,"123",2015-11-30 19:00:00,FALSE,"Scarlett","Hillin","Scarlett.Hillin@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"SHillin"
126,"123",2015-11-30 19:00:00,FALSE,"Tona","Gardin","Tona.Gardin@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"TGardin"
127,"123",2015-11-30 19:00:00,FALSE,"Skye","Stahl","Skye.Stahl@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"SStahl"
128,"123",2015-11-30 19:00:00,FALSE,"Demarcus","Vinzant","Demarcus.Vinzant@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"DVinzant"
129,"123",2015-11-30 19:00:00,FALSE,"Krishna","Goshorn","Krishna.Goshorn@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"KGoshorn"
130,"123",2015-11-30 19:00:00,FALSE,"Season","Eskew","Season.Eskew@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"SEskew"
131,"123",2015-11-30 19:00:00,FALSE,"Amado","Wolanski","Amado.Wolanski@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"AWolanski"
132,"123",2015-11-30 19:00:00,FALSE,"Marguerita","Vanhook","Marguerita.Vanhook@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"MVanhook"
133,"123",2015-11-30 19:00:00,FALSE,"Shannon","Nieto","Shannon.Nieto@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"SNieto"
134,"123",2015-11-30 19:00:00,FALSE,"Babara","Towler","Babara.Towler@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"BTowler"
135,"123",2015-11-30 19:00:00,FALSE,"Herlinda","Dendy","Herlinda.Dendy@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"HDendy"
136,"123",2015-11-30 19:00:00,FALSE,"Tawna","Gillett","Tawna.Gillett@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"TGillett"
137,"123",2015-11-30 19:00:00,FALSE,"Jamal","Abernathy","Jamal.Abernathy@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"JAbernathy"
138,"123",2015-11-30 19:00:00,FALSE,"Lashell","Waechter","Lashell.Waechter@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"LWaechter"
139,"123",2015-11-30 19:00:00,FALSE,"Malinda","Santoyo","Malinda.Santoyo@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"MSantoyo"
140,"123",2015-11-30 19:00:00,FALSE,"Bernardina","Duncan","Bernardina.Duncan@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"BDuncan"
141,"123",2015-11-30 19:00:00,FALSE,"Lavina","Coger","Lavina.Coger@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"LCoger"
142,"123",2015-11-30 19:00:00,FALSE,"Shirl","Pfeiffer","Shirl.Pfeiffer@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"SPfeiffer"
143,"123",2015-11-30 19:00:00,FALSE,"Kirstie","Mincks","Kirstie.Mincks@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"KMincks"
144,"123",2015-11-30 19:00:00,FALSE,"Silvia","Schisler","Silvia.Schisler@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"SSchisler"
145,"123",2015-11-30 19:00:00,FALSE,"Armandina","Schwab","Armandina.Schwab@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"ASchwab"
146,"123",2015-11-30 19:00:00,FALSE,"Emeline","Auston","Emeline.Auston@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"EAuston"
147,"123",2015-11-30 19:00:00,FALSE,"Hugh","Puskar","Hugh.Puskar@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"HPuskar"
148,"123",2015-11-30 19:00:00,FALSE,"Felicidad","Feuerstein","Felicidad.Feuerstein@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"FFeuerstein"
149,"123",2015-11-30 19:00:00,FALSE,"Shon","Wert","Shon.Wert@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"SWert"
150,"123",2015-11-30 19:00:00,FALSE,"Francene","Boone","Francene.Boone@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"FBoone"
151,"123",2015-11-30 19:00:00,FALSE,"Kathline","Cornelius","Kathline.Cornelius@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"KCornelius"
152,"123",2015-11-30 19:00:00,FALSE,"Janel","Mee","Janel.Mee@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"JMee"
153,"123",2015-11-30 19:00:00,FALSE,"Colton","Mikelson","Colton.Mikelson@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"CMikelson"
154,"123",2015-11-30 19:00:00,FALSE,"Lindsay","Szabo","Lindsay.Szabo@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"LSzabo"
155,"123",2015-11-30 19:00:00,FALSE,"Patrice","Ryland","Patrice.Ryland@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"PRyland"
156,"123",2015-11-30 19:00:00,FALSE,"Art","Diniz","Art.Diniz@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"ADiniz"
157,"123",2015-11-30 19:00:00,FALSE,"Katharine","Bucher","Katharine.Bucher@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"KBucher"
158,"123",2015-11-30 19:00:00,FALSE,"Clarissa","Pannone","Clarissa.Pannone@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"CPannone"
159,"123",2015-11-30 19:00:00,FALSE,"Malika","Pouliot","Malika.Pouliot@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"MPouliot"
160,"123",2015-11-30 19:00:00,FALSE,"Soledad","Oglesbee","Soledad.Oglesbee@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"SOglesbee"
161,"123",2015-11-30 19:00:00,FALSE,"Doreen","Milledge","Doreen.Milledge@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"DMilledge"
162,"123",2015-11-30 19:00:00,FALSE,"Johna","Willeford","Johna.Willeford@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"JWilleford"
163,"123",2015-11-30 19:00:00,FALSE,"Alvin","Joesph","Alvin.Joesph@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"AJoesph"
164,"123",2015-11-30 19:00:00,FALSE,"Terrilyn","Sarabia","Terrilyn.Sarabia@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"TSarabia"
165,"123",2015-11-30 19:00:00,FALSE,"Desire","Getman","Desire.Getman@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"DGetman"
166,"123",2015-11-30 19:00:00,FALSE,"Latrina","Ertle","Latrina.Ertle@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"LErtle"
167,"123",2015-11-30 19:00:00,FALSE,"Amee","Flinchbaugh","Amee.Flinchbaugh@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"AFlinchbaugh"
168,"123",2015-11-30 19:00:00,FALSE,"Herta","Meltzer","Herta.Meltzer@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"HMeltzer"
169,"123",2015-11-30 19:00:00,FALSE,"Wan","Catoe","Wan.Catoe@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"WCatoe"
170,"123",2015-11-30 19:00:00,FALSE,"Larisa","Haider","Larisa.Haider@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"LHaider"
171,"123",2015-11-30 19:00:00,FALSE,"Brianna","Dingus","Brianna.Dingus@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"BDingus"
172,"123",2015-11-30 19:00:00,FALSE,"Delmer","Oliphant","Delmer.Oliphant@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"DOliphant"
173,"123",2015-11-30 19:00:00,FALSE,"Veta","Shumake","Veta.Shumake@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"VShumake"
174,"123",2015-11-30 19:00:00,FALSE,"Karole","Fontaine","Karole.Fontaine@duke.edu",FALSE,TRUE,2015-11-25 19:00:00,"KFontaine"
