437,1446378723,74.78,"Georgeann.Glowacki@duke.edu",437
438,1446587622,121.92,"Chin.Maxon@duke.edu",438
440,1446536431,131.31,"Darwin.Lucchesi@duke.edu",440
441,1446450416,69.69,"Ken.Knipp@duke.edu",441
442,1446554871,99.68,"Alejandra.Rodman@duke.edu",442
443,1446366456,104.14,"Karma.Lettieri@duke.edu",443
444,1446567161,145.68,"Tomoko.Lewter@duke.edu",444
445,1446339834,61.86,"Dorian.Morel@duke.edu",445
446,1446579451,105.07,"Janice.Glasco@duke.edu",446
447,1446450430,96.16,"Virgina.Whittenberg@duke.edu",447
448,1446454533,96.65,"Julee.Sykora@duke.edu",448
449,1446376712,71.25,"Dawna.Larue@duke.edu",449
450,1446540560,30.7,"Lita.Broadway@duke.edu",450
1,1446367232,95.74,"Jonna.Mantooth@duke.edu",1
2,1446426626,77.03,"Krystyna.Sarvis@duke.edu",2
3,1446426627,90.65,"Tiffaney.Alanis@duke.edu",3
451,1446362385,124.57,"Estrella.Topham@duke.edu",451
452,1446498019,125.45,"Gillian.Stalcup@duke.edu",452
453,1446526234,79.22,"Oralia.Marshburn@duke.edu",453
454,1446565147,91.11,"Maris.Ingham@duke.edu",454
455,1446495517,117.34,"Crissy.Alban@duke.edu",455
456,1446397214,66.23,"Tana.Fill@duke.edu",456
457,1446347522,25.36,"Felisha.Flanery@duke.edu",457
458,1446483236,143.24,"Brittany.Zenz@duke.edu",458
459,1446490332,105.43,"Wilma.Falkowski@duke.edu",459
460,1446407470,115.24,"Loan.Krob@duke.edu",460
461,1446374706,24.42,"Gordon.Gokey@duke.edu",461
463,1446532405,123.7,"Long.Youmans@duke.edu",463
464,1446552892,95.41,"Shin.Winkel@duke.edu",464
465,1446509886,115.57,"Marshall.Yoakum@duke.edu",465
466,1446436064,59.48,"Ellie.Swedberg@duke.edu",466
467,1446577475,100.33,"Cindi.Klahn@duke.edu",467
468,1446589764,80.04,"Carlotta.Meggs@duke.edu",468
469,1446499212,31.78,"Lisbeth.Burditt@duke.edu",469
470,1446350154,138.07,"Trista.Rumph@duke.edu",470
471,1446534481,140.73,"Jannette.Twilley@duke.edu",471
472,1446372579,112.97,"Earle.Polanco@duke.edu",472
474,1446348129,107.32,"Lura.Patnaude@duke.edu",474
475,1446567142,116.68,"Nolan.Putt@duke.edu",475
476,1446481255,151.89,"Reta.Lanham@duke.edu",476
477,1446573417,46.88,"Nakia.Fleckenstein@duke.edu",477
478,1446501740,69.99,"Linda.Yoder@duke.edu",478
479,1446511981,92.92,"Angela.Wireman@duke.edu",479
480,1446444401,61.36,"Jennifer.Andino@duke.edu",480
481,1446442355,48.81,"Mary.Jane@duke.edu",481
482,1446346109,46.25,"Page.Severns@duke.edu",482
483,1446573445,144.05,"Kathy.Shreiner@duke.edu",483
484,1446506479,58.19,"Guillermina.Grieve@duke.edu",484
485,1446485384,34.25,"Wilber.Sharpe@duke.edu",485
486,1446337929,86.86,"Christina.Reisinger@duke.edu",486
487,1446495127,137.2,"Carlee.Craney@duke.edu",487
488,1446557069,80.25,"Kim.Nymeyer@duke.edu",488
489,1446415758,88.35,"Daren.Whiteford@duke.edu",489
490,1446595984,83.66,"Cindy.Hayes@duke.edu",490
491,1446534552,147.22,"Tamisha.Berryman@duke.edu",491
492,1446509980,111.14,"Rosemary.Gest@duke.edu",492
493,1446413726,143.39,"Jo.Dick@duke.edu",493
494,1446530464,44.55,"Cammie.Foor@duke.edu",494
495,1446391366,121.56,"Marsha.Decker@duke.edu",495
496,1446507162,125.94,"Genaro.Matley@duke.edu",496
497,1446394097,97.24,"Jay.Fleeman@duke.edu",497
499,1446344112,90.85,"Grace.Carpenter@duke.edu",499
500,1446479281,131.83,"Jeremiah.Soderman@duke.edu",500
4,1446434820,71.78,"Agueda.Tovar@duke.edu",4
5,1446541320,122.4,"Setsuko.Gurney@duke.edu",5
6,1446362744,37.47,"Wilbur.Noe@duke.edu",6
8,1446404098,142.39,"Wan.Catoe@duke.edu",8
9,1446590485,110.72,"Herta.Meltzer@duke.edu",9
11,1446469657,65.51,"Jamal.Abernathy@duke.edu",11
12,1446539290,47.19,"Laurena.Cummings@duke.edu",12
14,1446465565,132.85,"Trudy.Gondek@duke.edu",14
15,1446529058,152.55,"Jerilyn.Vessels@duke.edu",15
16,1446461476,143.29,"Mac.Fraga@duke.edu",16
17,1446371372,112.57,"Elaine.Redrick@duke.edu",17
18,1446395951,80.11,"Marie.Helstrom@duke.edu",18
19,1446492211,28.39,"Libbie.Lozoya@duke.edu",19
20,1446477884,103,"Jerrod.Mui@duke.edu",20
21,1446398017,90.27,"Pamela.Lewey@duke.edu",21
22,1446477890,78.98,"Norman.Meggs@duke.edu",22
23,1446389833,47.49,"Julian.Rowse@duke.edu",23
24,1446543373,79.06,"Natisha.Bellman@duke.edu",24
25,1446494291,105.34,"Cecily.Mattos@duke.edu",25
26,1446586456,34.65,"Arnold.Leppert@duke.edu",26
27,1446369371,34.33,"Catalina.Pardue@duke.edu",27
28,1446402142,42.27,"Maudie.Hageman@duke.edu",28
29,1446461536,46.25,"Christin.Chumbley@duke.edu",29
30,1446393958,102.35,"Matthew.Tschetter@duke.edu",30
33,1446447217,50.13,"Dianna.Eichelberger@duke.edu",33
34,1446570103,126.11,"Paula.Kaiser@duke.edu",34
35,1446404216,82.83,"Sherilyn.Shick@duke.edu",35
36,1446393535,94.45,"Eda.Motton@duke.edu",36
37,1446529150,55.48,"Cesar.Deblasio@duke.edu",37
39,1446403776,150.45,"Lillian.Straw@duke.edu",39
40,1446559877,86.59,"Amee.Sabb@duke.edu",40
41,1446455433,50.92,"Rubi.Nesmith@duke.edu",41
42,1446514828,134.24,"Serita.Murdoch@duke.edu",42
43,1446495938,27.54,"Willy.Liverman@duke.edu",43
44,1446361231,36.58,"Usha.Guernsey@duke.edu",44
45,1446355088,84.6,"Kimberely.Guerrera@duke.edu",45
46,1446469781,99.1,"Florance.Trinkle@duke.edu",46
47,1446535319,131.39,"Golden.Dazey@duke.edu",47
48,1446551708,44.63,"Charity.Brignac@duke.edu",48
49,1446455456,79.69,"Kandi.Haislip@duke.edu",49
50,1446452290,61.62,"Bibi.Mauch@duke.edu",50
51,1446340775,50.76,"Julieta.Schriver@duke.edu",51
52,1446338731,124.4,"Erasmo.Goering@duke.edu",52
53,1446344878,123.71,"Marlyn.Fleury@duke.edu",53
54,1446549679,145.07,"Ruthann.Demaree@duke.edu",54
55,1446369460,85.93,"Stevie.Michalik@duke.edu",55
56,1446586549,72.39,"Alex.Blane@duke.edu",56
57,1446340790,145.29,"Marget.Marchant@duke.edu",57
58,1446430910,60.54,"Rebecka.Victorian@duke.edu",58
59,1446488255,79.4,"Rosamond.Weick@duke.edu",59
60,1446359232,25.04,"Adelaide.Aguillon@duke.edu",60
61,1446355659,144.98,"Manuel.Chason@duke.edu",61
62,1446502599,62.38,"Angelyn.Donohoe@duke.edu",62
63,1446461645,91.14,"Merrilee.Pon@duke.edu",63
64,1446516943,60.13,"Keshia.Klausner@duke.edu",64
65,1446529233,70.86,"Katherina.Lukes@duke.edu",65
66,1446451419,131.94,"Josephine.Brantner@duke.edu",66
67,1446456477,66.64,"Clair.Raminez@duke.edu",67
68,1446592739,116.88,"Mahalia.Rayburn@duke.edu",68
69,1446545637,148.99,"Iluminada.Carlen@duke.edu",69
70,1446429349,149.51,"Sharon.Ridley@duke.edu",70
71,1446371559,22.85,"Berniece.Mccuin@duke.edu",71
72,1446340840,109.57,"Khalilah.Lambson@duke.edu",72
73,1446502636,139.57,"Nakisha.Vancleve@duke.edu",73
74,1446558077,146,"Dione.Nembhard@duke.edu",74
75,1446467824,42.32,"Vanetta.Arvizu@duke.edu",75
76,1446496497,59.89,"Merideth.Kersey@duke.edu",76
77,1446514930,150.03,"Luciana.Elmore@duke.edu",77
80,1446508798,21.61,"Alisha.Saban@duke.edu",80
81,1446586623,133.34,"Nancy.Klenke@duke.edu",81
82,1446453632,153.9,"Gracie.Dantin@duke.edu",82
83,1446539523,50.46,"Goldie.Rumery@duke.edu",83
84,1446545668,110.1,"Millie.Renard@duke.edu",84
85,1446353158,54.41,"Bryce.Mcclellan@duke.edu",85
86,1446441223,23.31,"Stefani.Flanders@duke.edu",86
88,1446383883,87.29,"Maynard.To@duke.edu",88
89,1446416654,57.37,"Mignon.Cecena@duke.edu",89
91,1446408467,63.74,"Evette.Dake@duke.edu",91
92,1446504724,147.64,"Veronika.Eide@duke.edu",92
93,1446592789,101.67,"Holly.Lauder@duke.edu",93
94,1446543640,58.55,"Jeannette.Vandergriff@duke.edu",94
95,1446581295,85.75,"Collen.Machen@duke.edu",95
96,1446433053,117.63,"Jarvis.Mctaggart@duke.edu",96
97,1446541602,104.3,"Elvie.Paley@duke.edu",97
98,1446419163,56.95,"Jospeh.Allyn@duke.edu",98
99,1446451492,94.05,"Shelby.Yarnell@duke.edu",99
100,1446390053,71.67,"Polly.Friedrich@duke.edu",100
101,1446431014,26.08,"Manda.Tokarz@duke.edu",101
102,1446502697,53.65,"Lessie.Stephens@duke.edu",102
103,1446338858,52.37,"Chantell.Horst@duke.edu",103
104,1446381869,113.2,"Celine.Scranton@duke.edu",104
105,1446586672,132.17,"Alex.Fife@duke.edu",105
106,1446449544,32.55,"Noemi.Schumaker@duke.edu",106
107,1446498355,57.28,"Dion.Digennaro@duke.edu",107
108,1446467892,46.18,"Frieda.Geise@duke.edu",108
109,1446490421,50.18,"Jodi.Torbert@duke.edu",109
110,1446420791,62.12,"Dorian.Neese@duke.edu",110
111,1446560057,151.62,"Shawn.Lobdell@duke.edu",111
112,1446555475,135.19,"Jules.Ferdinand@duke.edu",112
113,1446549819,54.63,"Kennith.Hendley@duke.edu",113
114,1446502727,42.08,"Neville.Saucedo@duke.edu",114
115,1446357388,113.89,"Syreeta.Fraizer@duke.edu",115
116,1446435724,22.27,"Leola.Yadon@duke.edu",116
117,1446467298,135.83,"Shakia.Near@duke.edu",117
118,1446340947,121.57,"Margert.Sarkis@duke.edu",118
119,1446521172,90.62,"Wynona.Marse@duke.edu",119
120,1446474069,79.63,"Nieves.Record@duke.edu",120
121,1446523223,110.95,"Kathyrn.Litman@duke.edu",121
122,1446453596,47.44,"Arturo.Pare@duke.edu",122
124,1446457695,62.72,"Bula.Cann@duke.edu",124
125,1446466960,148.72,"Ta.Audet@duke.edu",125
126,1446494563,79.97,"Beverly.Crespin@duke.edu",126
127,1446562149,140.95,"Selina.Riney@duke.edu",127
128,1446390120,120.4,"Kimbra.Shipton@duke.edu",128
129,1446568298,25.2,"Daniela.Calender@duke.edu",129
130,1446472045,33.68,"Elvie.Weiser@duke.edu",130
131,1446586734,102.87,"Avis.Street@duke.edu",131
132,1446510964,123.61,"Samara.Hurt@duke.edu",132
133,1446416758,20.35,"Suzette.Ruelas@duke.edu",133
134,1446355319,63.78,"Jeff.Notaro@duke.edu",134
135,1446379901,127.8,"Shirleen.Schroyer@duke.edu",135
136,1446406549,92.12,"Casie.Gerke@duke.edu",136
138,1446470017,122.69,"Leisha.Starcher@duke.edu",138
139,1446384005,88.55,"Inger.Rives@duke.edu",139
140,1446386054,33.82,"Suzan.Kreiger@duke.edu",140
141,1446500743,55.24,"Milagro.Aiello@duke.edu",141
142,1446576520,24.36,"Angelique.Losee@duke.edu",142
143,1446388108,29.62,"Lisabeth.Dejonge@duke.edu",143
144,1446533186,104.23,"Selena.Piasecki@duke.edu",144
145,1446570383,22.79,"Deanne.Gifford@duke.edu",145
146,1446492910,32.05,"Rigoberto.Burchett@duke.edu",146
147,1446476186,97.99,"Mari.Mcdole@duke.edu",147
148,1446515103,123.45,"Jacelyn.Martindale@duke.edu",148
149,1446390176,113.67,"Janella.Garden@duke.edu",149
150,1446594978,113.7,"Jaclyn.Pilling@duke.edu",150
151,1446470051,130.24,"Zenaida.Stthomas@duke.edu",151
152,1446437288,117.53,"Margy.Sabbagh@duke.edu",152
153,1446502828,149.05,"Shayla.Vantassel@duke.edu",153
154,1446478253,28.46,"Echo.Katz@duke.edu",154
155,1446580655,53.2,"Hien.Widner@duke.edu",155
156,1446396336,36.49,"Bonita.Bogar@duke.edu",156
157,1446513074,115.09,"Nakita.Burtenshaw@duke.edu",157
158,1446400438,58.17,"Amiee.Ferrari@duke.edu",158
159,1446474169,142.18,"Annabell.Kocian@duke.edu",159
160,1446408634,144.48,"Dante.Goldsby@duke.edu",160
161,1446506939,37.06,"Divina.Buchwald@duke.edu",161
162,1446463937,69.77,"Donette.Neely@duke.edu",162
163,1446459843,105.16,"Karla.Hodgkinson@duke.edu",163
164,1446377928,49.93,"Elenora.Wolff@duke.edu",164
165,1446349259,103.31,"Elvis.Renda@duke.edu",165
166,1446486434,126.18,"Wai.Dock@duke.edu",166
170,1446533593,145.82,"Merna.Keisler@duke.edu",170
171,1446478298,25.32,"Ferdinand.Herford@duke.edu",171
172,1446457819,87.89,"Lasonya.Marable@duke.edu",172
173,1446582757,124.34,"Sachiko.Sliger@duke.edu",173
174,1446480358,77.64,"Jasmine.Sutterfield@duke.edu",174
175,1446485757,92.38,"Aundrea.Halliday@duke.edu",175
