bid_time	bid_price	bidder_email	seller_email	book_ISBN	listing_start_time
1446404216	82.83	Sherilyn.Shick@duke.edu	Wayne.Sorrels@duke.edu	72466855	1446252351
1446393535	94.45	Eda.Motton@duke.edu	Ariel.Brannon@duke.edu	72467509	1446249861
1446529150	55.48	Cesar.Deblasio@duke.edu	Hollis.Rocchio@duke.edu	72468246	1446511911
1446586496	78.27	Cletus.Jager@duke.edu	Awilda.Tunstall@duke.edu	007246836X	1446553408
1446403776	150.45	Lillian.Straw@duke.edu	Alden.Golliday@duke.edu	72471468	1446244372
1446559877	86.59	Amee.Sabb@duke.edu	Stanford.Hagerty@duke.edu	72478527	1446490640
1446455433	50.92	Rubi.Nesmith@duke.edu	Britt.Kwak@duke.edu	72492953	1446439747
1446514828	134.24	Serita.Murdoch@duke.edu	Bobbye.Leavitt@duke.edu	72499389	1446411891
1446495938	27.54	Willy.Liverman@duke.edu	Lanell.Glanton@duke.edu	72505036	1446480250
1446361231	36.58	Usha.Guernsey@duke.edu	Alexa.Acquaviva@duke.edu	72525231	1446203152
1446355088	84.6	Kimberely.Guerrera@duke.edu	Carrie.Verdugo@duke.edu	72528303	1446232132
1446469781	99.1	Florance.Trinkle@duke.edu	Scottie.Poissant@duke.edu	72534958	1446369085
1446535319	131.39	Golden.Dazey@duke.edu	Neal.Woodburn@duke.edu	72819359	1446466798
1446551708	44.63	Charity.Brignac@duke.edu	Luciano.Madonia@duke.edu	72823402	1446385346
1446455456	79.69	Kandi.Haislip@duke.edu	Regena.Conner@duke.edu	72827416	1446360823
1446452290	61.62	Bibi.Mauch@duke.edu	Josh.Funk@duke.edu	72828803	1446427523
1446340775	50.76	Julieta.Schriver@duke.edu	Emmie.Stoll@duke.edu	72829206	1446279573
1446338731	124.4	Erasmo.Goering@duke.edu	Shenna.Horne@duke.edu	72830085	1446281126
1446344878	123.71	Marlyn.Fleury@duke.edu	Tobias.Jorgenson@duke.edu	72830875	1446238476
1446549679	145.07	Ruthann.Demaree@duke.edu	Anisa.Tatro@duke.edu	72831561	1446395454
1446369460	85.93	Stevie.Michalik@duke.edu	Mollie.Pietrzak@duke.edu	72834943	1446347218
1446586549	72.39	Alex.Blane@duke.edu	Tameika.Thome@duke.edu	72838787	1446474839
1446340790	145.29	Marget.Marchant@duke.edu	Taisha.Pride@duke.edu	72846119	1446230417
1446430910	60.54	Rebecka.Victorian@duke.edu	Lanie.Bald@duke.edu	72848235	1446357470
1446488255	79.4	Rosamond.Weick@duke.edu	Almeda.Holmberg@duke.edu	72859342	1446376646
1446359232	25.04	Adelaide.Aguillon@duke.edu	Wendell.Tocco@duke.edu	72861789	1446201556
1446355659	144.98	Manuel.Chason@duke.edu	Arletta.Jiang@duke.edu	72864478	1446231967
1446502599	62.38	Angelyn.Donohoe@duke.edu	Tyrone.Rozier@duke.edu	72864877	1446368407
1446461645	91.14	Merrilee.Pon@duke.edu	China.Chavarin@duke.edu	72865784	1446394535
1446516943	60.13	Keshia.Klausner@duke.edu	Rozella.Studebaker@duke.edu	72865989	1446420995
1446529233	70.86	Katherina.Lukes@duke.edu	Kris.Craddock@duke.edu	72871776	1446363004
1446451419	131.94	Josephine.Brantner@duke.edu	Alma.Kirby@duke.edu	72872527	1446359174
1446456477	66.64	Clair.Raminez@duke.edu	Fabiola.Hartshorn@duke.edu	72873795	1446330608
1446592739	116.88	Mahalia.Rayburn@duke.edu	Velia.Malagon@duke.edu	72875062	1446558157
1446545637	148.99	Iluminada.Carlen@duke.edu	Jenelle.Delpino@duke.edu	72876484	1446407246
1446429349	149.51	Sharon.Ridley@duke.edu	Earline.Christian@duke.edu	72881208	1446400063
1446371559	22.85	Berniece.Mccuin@duke.edu	Zenaida.Rehbein@duke.edu	72887605	1446211820
1446340840	109.57	Khalilah.Lambson@duke.edu	Alline.Eilers@duke.edu	72918993	1446176286
1446502636	139.57	Nakisha.Vancleve@duke.edu	Collette.Fetzer@duke.edu	72919817	1446492997
1446558077	146	Dione.Nembhard@duke.edu	Hae.Underhill@duke.edu	72921641	1446448005
1446467824	42.32	Vanetta.Arvizu@duke.edu	Reggie.Inoue@duke.edu	72921935	1446311609
1446496497	59.89	Merideth.Kersey@duke.edu	Liz.Boniello@duke.edu	72922184	1446340270
1446514930	150.03	Luciana.Elmore@duke.edu	Fran.Sylvia@duke.edu	72922427	1446440489
1446537460	143.12	Jean.Harbuck@duke.edu	Tamela.Winsor@duke.edu	007293414X	1446458916
1446566137	70.54	Willard.Cherry@duke.edu	Nestor.Calvo@duke.edu	007293588X	1446410930
1446508798	21.61	Alisha.Saban@duke.edu	Tierra.Givan@duke.edu	72936932	1446499225
1446586623	133.34	Nancy.Klenke@duke.edu	Orpha.Kraus@duke.edu	72947756	1446563680
1446453632	153.9	Gracie.Dantin@duke.edu	Whitley.Mahon@duke.edu	72947888	1446344165
1446539523	50.46	Goldie.Rumery@duke.edu	Byron.Leek@duke.edu	72951753	1446398041
1446545668	110.1	Millie.Renard@duke.edu	Grisel.Tomasek@duke.edu	72957239	1446522452
1446353158	54.41	Bryce.Mcclellan@duke.edu	Rima.Mcnamara@duke.edu	72958863	1446344253
1446441223	23.31	Stefani.Flanders@duke.edu	Sheila.Sheley@duke.edu	72961449	1446291774
1446373420	47.38	Karole.Chronister@duke.edu	Lowell.Hopple@duke.edu	007296183X	1446275142
1446383883	87.29	Maynard.To@duke.edu	Creola.Deveau@duke.edu	72961902	1446329648
1446416654	57.37	Mignon.Cecena@duke.edu	Adelina.Annunziata@duke.edu	72961945	1446392772
1446566616	75.41	Ricki.Eckart@duke.edu	Claudine.Ortega@duke.edu	007296216X	1446488128
1446408467	63.74	Evette.Dake@duke.edu	Eugenia.Willmon@duke.edu	72962216	1446398089
1446504724	147.64	Veronika.Eide@duke.edu	Leonarda.Joyal@duke.edu	72963050	1446471180
1446592789	101.67	Holly.Lauder@duke.edu	Melissa.Lytton@duke.edu	72964200	1446566901
1446543640	58.55	Jeannette.Vandergriff@duke.edu	Clement.Croston@duke.edu	72964464	1446530826
1446581295	85.75	Collen.Machen@duke.edu	Lindsey.Pendergraft@duke.edu	72964723	1446552479
1446433053	117.63	Jarvis.Mctaggart@duke.edu	Michell.Notaro@duke.edu	72965975	1446396861
1446541602	104.3	Elvie.Paley@duke.edu	Sarita.Barto@duke.edu	72966343	1446462626
1446419163	56.95	Jospeh.Allyn@duke.edu	Keven.Conlon@duke.edu	72966556	1446251068
1446451492	94.05	Shelby.Yarnell@duke.edu	Lauran.Summerville@duke.edu	72967722	1446383207
1446390053	71.67	Polly.Friedrich@duke.edu	Eileen.Chess@duke.edu	72971215	1446340091
1446431014	26.08	Manda.Tokarz@duke.edu	Isreal.Urban@duke.edu	72971223	1446315089
1446502697	53.65	Lessie.Stephens@duke.edu	Tomi.Maggio@duke.edu	72971231	1446466029
1446338858	52.37	Chantell.Horst@duke.edu	Jerrold.Vanderhorst@duke.edu	72975865	1446178016
1446381869	113.2	Celine.Scranton@duke.edu	Dwayne.Seal@duke.edu	72976756	1446299967
1446586672	132.17	Alex.Fife@duke.edu	Julianna.Wurster@duke.edu	72976861	1446520335
1446449544	32.55	Noemi.Schumaker@duke.edu	Trudy.Borgen@duke.edu	72977353	1446325776
1446498355	57.28	Dion.Digennaro@duke.edu	Leighann.Cruickshank@duke.edu	72977450	1446494980
1446467892	46.18	Frieda.Geise@duke.edu	Dean.Wittmer@duke.edu	72977515	1446334580
1446490421	50.18	Jodi.Torbert@duke.edu	Margurite.Klingman@duke.edu	72977558	1446461562
1446420791	62.12	Dorian.Neese@duke.edu	Marlena.Babb@duke.edu	72978635	1446416717
1446560057	151.62	Shawn.Lobdell@duke.edu	Alverta.Fiorito@duke.edu	72979526	1446506933
1446555475	135.19	Jules.Ferdinand@duke.edu	Lorriane.Freed@duke.edu	72980907	1446530726
1446549819	54.63	Kennith.Hendley@duke.edu	Linnie.Blais@duke.edu	72982713	1446483223
1446502727	42.08	Neville.Saucedo@duke.edu	Aleisha.Beer@duke.edu	72983019	1446350443
1446357388	113.89	Syreeta.Fraizer@duke.edu	Isaac.Sharman@duke.edu	72983809	1446275993
1446435724	22.27	Leola.Yadon@duke.edu	Ambrose.Homeyer@duke.edu	72983906	1446403599
1446467298	135.83	Shakia.Near@duke.edu	Colton.Gilchrist@duke.edu	72986212	1446362280
1446340947	121.57	Margert.Sarkis@duke.edu	Carey.Santoyo@duke.edu	72986220	1446226139
1446521172	90.62	Wynona.Marse@duke.edu	Alfonzo.Lopez@duke.edu	72987170	1446505508
1446474069	79.63	Nieves.Record@duke.edu	Darline.Boyton@duke.edu	72987227	1446440029
1446523223	110.95	Kathyrn.Litman@duke.edu	Marilynn.Bickett@duke.edu	72987286	1446377717
1446453596	47.44	Arturo.Pare@duke.edu	Yulanda.Abram@duke.edu	72987324	1446443553
1446560094	73.21	Cheri.Dukes@duke.edu	Sheilah.Mone@duke.edu	007298936X	1446480132
1446457695	62.72	Bula.Cann@duke.edu	Synthia.Bhatt@duke.edu	72990716	1446320067
1446466960	148.72	Ta.Audet@duke.edu	Oswaldo.Keim@duke.edu	72991054	1446329766
1446494563	79.97	Beverly.Crespin@duke.edu	Barbara.Estey@duke.edu	72992565	1446455252
1446562149	140.95	Selina.Riney@duke.edu	Shelba.Kissell@duke.edu	72994029	1446516008
1446390120	120.4	Kimbra.Shipton@duke.edu	Clair.Splawn@duke.edu	72994355	1446385402
1446568298	25.2	Daniela.Calender@duke.edu	Ashely.Owens@duke.edu	72994428	1446446810
1446472045	33.68	Elvie.Weiser@duke.edu	Lakenya.Ord@duke.edu	72995688	1446313280
1446586734	102.87	Avis.Street@duke.edu	Nevada.Kimber@duke.edu	72996862	1446481348
1446510964	123.61	Samara.Hurt@duke.edu	Felisa.Pete@duke.edu	73011215	1446349806
1446416758	20.35	Suzette.Ruelas@duke.edu	Dale.Knebel@duke.edu	73012386	1446400238
1446355319	63.78	Jeff.Notaro@duke.edu	Kellee.Guillory@duke.edu	73016039	1446236671
1446379901	127.8	Shirleen.Schroyer@duke.edu	Brynn.Veliz@duke.edu	73018376	1446374185
1446406549	92.12	Casie.Gerke@duke.edu	Clara.Ordway@duke.edu	73018651	1446394509
1446465920	57.86	Elza.Shirey@duke.edu	Christia.Umland@duke.edu	007301933X	1446339434
1446470017	122.69	Leisha.Starcher@duke.edu	Arlie.Bolenbaugh@duke.edu	73040762	1446456768
1446384005	88.55	Inger.Rives@duke.edu	Stacia.Husain@duke.edu	73044652	1446343158
1446386054	33.82	Suzan.Kreiger@duke.edu	Marceline.Goe@duke.edu	73046671	1446333816
1446500743	55.24	Milagro.Aiello@duke.edu	Nell.Goldberg@duke.edu	73048380	1446337496
1446576520	24.36	Angelique.Losee@duke.edu	Andree.Alongi@duke.edu	73049204	1446506740
1446388108	29.62	Lisabeth.Dejonge@duke.edu	Tyra.Brawn@duke.edu	73049212	1446248165
1446533186	104.23	Selena.Piasecki@duke.edu	Myrta.Kain@duke.edu	73050199	1446493142
1446570383	22.79	Deanne.Gifford@duke.edu	Marylyn.Lippold@duke.edu	73051888	1446502593
1446492910	32.05	Rigoberto.Burchett@duke.edu	Jackson.Blazer@duke.edu	73051896	1446451901
1446476186	97.99	Mari.Mcdole@duke.edu	Roberto.Derksen@duke.edu	73052337	1446408828
1446515103	123.45	Jacelyn.Martindale@duke.edu	Gale.Fleener@duke.edu	73080152	1446485989
1446390176	113.67	Janella.Garden@duke.edu	Loyce.Oconnor@duke.edu	73100234	1446338588
1446594978	113.7	Jaclyn.Pilling@duke.edu	Gregory.Niemi@duke.edu	73101567	1446487773
1446470051	130.24	Zenaida.Stthomas@duke.edu	Adena.Shelman@duke.edu	73101591	1446412066
1446437288	117.53	Margy.Sabbagh@duke.edu	Particia.Landeros@duke.edu	73101699	1446339330
1446502828	149.05	Shayla.Vantassel@duke.edu	Howard.Branco@duke.edu	73101702	1446398675
1446478253	28.46	Echo.Katz@duke.edu	Lovetta.Stamey@duke.edu	73101710	1446437473
1446580655	53.2	Hien.Widner@duke.edu	Elaine.Matus@duke.edu	73101745	1446562299
1446396336	36.49	Bonita.Bogar@duke.edu	Reiko.Jaffe@duke.edu	73101761	1446238750
1446513074	115.09	Nakita.Burtenshaw@duke.edu	Jillian.Pavia@duke.edu	73102555	1446425462
1446400438	58.17	Amiee.Ferrari@duke.edu	Enriqueta.Sexton@duke.edu	73104027	1446351280
1446474169	142.18	Annabell.Kocian@duke.edu	Branda.Brueggeman@duke.edu	73104450	1446366933
1446408634	144.48	Dante.Goldsby@duke.edu	Elza.Saucier@duke.edu	73104639	1446347053
1446506939	37.06	Divina.Buchwald@duke.edu	Hilda.Dieter@duke.edu	73104647	1446472612
1446463937	69.77	Donette.Neely@duke.edu	Felipe.Eisenbarth@duke.edu	73105767	1446447829
1446459843	105.16	Karla.Hodgkinson@duke.edu	Jacquelyn.Bogle@duke.edu	73107638	1446354917
1446377928	49.93	Elenora.Wolff@duke.edu	Harriette.Donaghy@duke.edu	73107670	1446361218
1446349259	103.31	Elvis.Renda@duke.edu	Elayne.Howes@duke.edu	73107689	1446282303
1446486434	126.18	Wai.Dock@duke.edu	Keeley.Cole@duke.edu	73107956	1446455309
1446445518	55.4	Joannie.Oldfield@duke.edu	Scott.Janowski@duke.edu	007310874X	1446311860
1446523345	72.26	Allie.Meller@duke.edu	Shiloh.Lussier@duke.edu	007310938X	1446392156
1446498775	49.26	Clorinda.Burrows@duke.edu	Elfreda.Linz@duke.edu	007310941X	1446406420
1446533593	145.82	Merna.Keisler@duke.edu	Doyle.Raybon@duke.edu	73109444	1446510658
1446478298	25.32	Ferdinand.Herford@duke.edu	Jean.Duerr@duke.edu	73109630	1446453948
1446457819	87.89	Lasonya.Marable@duke.edu	Cher.Paulus@duke.edu	73121657	1446444828
1446582757	124.34	Sachiko.Sliger@duke.edu	Su.Furlow@duke.edu	73121665	1446487328
1446480358	77.64	Jasmine.Sutterfield@duke.edu	Rachele.Lowman@duke.edu	73122580	1446417545
1446485757	92.38	Aundrea.Halliday@duke.edu	Eric.Fentress@duke.edu	73122866	1446448792
1446410737	24.38	Ardelia.Wendorf@duke.edu	Leoma.Lasater@duke.edu	73126993	1446302204
1446441458	61.64	Giovanni.Bucholz@duke.edu	Sharen.Lacayo@duke.edu	73128929	1446283034
1446371070	29.7	Virgina.Mister@duke.edu	Brittanie.Severance@duke.edu	73130826	1446243353
1446363643	70.43	Lesia.Cayetano@duke.edu	Dawna.Herring@duke.edu	73131946	1446356926
1446425085	100.31	Elyse.Davi@duke.edu	Waneta.Gossage@duke.edu	73134287	1446390446
1446595070	110.44	Kiera.Even@duke.edu	Pa.Roger@duke.edu	73134295	1446560449
1446586879	104.57	Hee.Fetterolf@duke.edu	Venetta.Golub@duke.edu	73134937	1446479156
1446363648	98.05	Setsuko.Steele@duke.edu	Ramon.Eldred@duke.edu	73135690	1446282365
1446511105	49.91	Pauline.Stoney@duke.edu	Kenton.Cavazos@duke.edu	73135852	1446394540
1446420996	81.19	Bernadine.Reasoner@duke.edu	Cassondra.Burkhead@duke.edu	73135941	1446329544
1446375941	134.4	Raina.Rizzo@duke.edu	Harland.Schweigert@duke.edu	73136905	1446363900
1446447624	115.64	Joey.Trafton@duke.edu	Kristyn.Lasko@duke.edu	73137537	1446280510
1446468108	48.08	Alex.Copenhaver@duke.edu	Dori.Dineen@duke.edu	73138339	1446446032
1446406669	148.4	Leta.Buzard@duke.edu	Conception.Jalbert@duke.edu	73138967	1446295152
1446521359	117.44	Rebbecca.Teitelbaum@duke.edu	Abel.Leventhal@duke.edu	73191752	1446451097
1446541844	124.28	Melany.Vasko@duke.edu	Darwin.Hannaford@duke.edu	73191817	1446511512
1446580761	131.56	Esperanza.Conklin@duke.edu	Terina.Work@duke.edu	73191833	1446556586
1446457884	43.11	Josette.Elsea@duke.edu	Dion.Hudec@duke.edu	73192635	1446320361
1446408735	24.64	Rex.Harstad@duke.edu	Sirena.Devine@duke.edu	73194174	1446237964
1446580771	124.41	Carolynn.Lisby@duke.edu	Mindi.Almquist@duke.edu	73203130	1446543240
1446478372	31.9	Lupita.Soliz@duke.edu	Herlinda.Felten@duke.edu	73205346	1446380770
1446550055	100.01	Fleta.Friend@duke.edu	Gay.Callanan@duke.edu	73211141	1446473250
1446466089	122.35	Tawanna.Lopez@duke.edu	Noemi.Pressler@duke.edu	73214876	1446456438
1446498055	120.27	Chelsea.Mandell@duke.edu	Brandie.Moldenhauer@duke.edu	73215775	1446391909
1446545974	136.48	Glendora.Arnett@duke.edu	Dierdre.Schweitzer@duke.edu	73219460	1446374970
1446494775	23.09	Deeann.Moorhouse@duke.edu	Mina.Dunneback@duke.edu	73220337	1446467890
1446541880	40.09	Trang.Weymouth@duke.edu	Miesha.Rosales@duke.edu	73221074	1446441125
1446439481	82.62	Cyndy.Parchman@duke.edu	Diedre.Wilkinson@duke.edu	73224359	1446317333
1446435386	96.71	Karole.Fontaine@duke.edu	Mercedez.Jusino@duke.edu	73229784	1446426067
1446339135	43.32	Veta.Shumake@duke.edu	Rochel.Gerst@duke.edu	73250325	1446205965
1446574659	56.17	Delmer.Oliphant@duke.edu	Veda.Buckley@duke.edu	73256439	1446546789
1446562372	90.32	Brianna.Dingus@duke.edu	Justina.Yawn@duke.edu	73660094	1446396785
1446486598	142.79	Larisa.Haider@duke.edu	Wendie.Lappin@duke.edu	73660558	1446393040
1446550087	143.72	Latrina.Ertle@duke.edu	Andreas.Byerley@duke.edu	125980558	1446427148
1446521421	54.72	Desire.Getman@duke.edu	Kaye.Maus@duke.edu	125980574	1446475284
1446378253	60.74	Terrilyn.Sarabia@duke.edu	Erica.Whelan@duke.edu	130082058	1446334914
1446382161	98.24	Alvin.Joesph@duke.edu	Noel.Mahnke@duke.edu	130083690	1446320224
1446475534	89.56	Johna.Willeford@duke.edu	Trena.Mcmullan@duke.edu	130084611	1446402974
1446447706	27.67	Doreen.Milledge@duke.edu	Cristal.Essex@duke.edu	130085073	1446365888
1446435420	59.86	Soledad.Oglesbee@duke.edu	Alexander.Simonton@duke.edu	130085197	1446310765
1446513251	73.1	Malika.Pouliot@duke.edu	Siu.Gendreau@duke.edu	130088471	1446352928
1446505061	54.83	Clarissa.Pannone@duke.edu	Delana.Winland@duke.edu	130167630	1446392456
1446541927	53.97	Katharine.Bucher@duke.edu	Marvin.Corlew@duke.edu	130175986	1446377746
1446394474	90.98	Art.Diniz@duke.edu	Jerald.Stumbo@duke.edu	130281271	1446290317
1446490738	136.54	Patrice.Ryland@duke.edu	Tiara.Auer@duke.edu	130307912	1446337802
1446498938	98.54	Lindsay.Szabo@duke.edu	Tobias.Duval@duke.edu	130313580	1446452263
1446345340	140.55	Colton.Mikelson@duke.edu	Tena.Holloway@duke.edu	130332712	1446214809
1446455933	43.57	Janel.Mee@duke.edu	Melda.Kinsey@duke.edu	013034074X	1446382168
1446521475	56.02	Kathline.Cornelius@duke.edu	Blair.Wagnon@duke.edu	130342815	1446515235
1446462087	88.9	Karl.Province@duke.edu	Luanne.Rowton@duke.edu	130352802	1446330886
1446507149	118.38	Francene.Boone@duke.edu	Kennith.Ostler@duke.edu	130354716	1446454502
1446490766	71.6	Shon.Wert@duke.edu	Rosa.Gentry@duke.edu	130384712	1446446274
1446537880	106.22	Salome.Nale@duke.edu	Branden.Murphree@duke.edu	130404675	1446509621
1446539930	66.98	Selma.Burrows@duke.edu	Sara.Begum@duke.edu	130408719	1446375208
1446400668	114.65	Felicidad.Feuerstein@duke.edu	Marquitta.Knowles@duke.edu	130411507	1446398146
1446498975	41.63	Hugh.Puskar@duke.edu	Micah.Maust@duke.edu	013041977X	1446436715
1446591141	47.21	Delorse.Tolar@duke.edu	Tabitha.Comstock@duke.edu	130460192	1446562658
1446501489	40.55	Sherrill.Emily@duke.edu	Jeremiah.Sant@duke.edu	130461067	1446482617
1446355625	24.38	Emeline.Auston@duke.edu	Laurinda.Louden@duke.edu	130466417	1446210690
1446539947	138.01	Danyelle.Cai@duke.edu	Eulah.Diggins@duke.edu	130471100	1446537872
1446374063	114.38	Armandina.Schwab@duke.edu	Beatriz.Gilkes@duke.edu	130473944	1446260767
1446470320	128.41	Silvia.Schisler@duke.edu	Margy.Thiele@duke.edu	130489875	1446421824
1446390386	59.02	Agustin.Metayer@duke.edu	Vivienne.Ali@duke.edu	130606200	1446272817
1446431414	77.09	Jana.Archambault@duke.edu	Madelene.Winans@duke.edu	130608998	1446331084
1446538697	149.56	Kirstie.Mincks@duke.edu	Salome.Remus@duke.edu	130609072	1446530788
1446435513	129.29	Antonina.Riser@duke.edu	Takisha.Okamoto@duke.edu	130618853	1446287869
1446417086	97.77	Shirl.Pfeiffer@duke.edu	Delorse.Hindle@duke.edu	130652458	1446368093
1446482624	100.59	Lavina.Coger@duke.edu	Parker.Mccabe@duke.edu	130661899	1446445502
1446388417	106.45	Israel.Odowd@duke.edu	Mozell.Bronk@duke.edu	013066491X	1446385278
1446392515	114.06	Bernardina.Duncan@duke.edu	Alease.Pekar@duke.edu	013081542X	1446271258
1446519493	113.05	Annie.Keep@duke.edu	Marhta.Robards@duke.edu	130819085	1446462883
1446382278	135.54	Malinda.Santoyo@duke.edu	Isabell.Heap@duke.edu	130868175	1446288172
1446415051	59.24	Digna.Toribio@duke.edu	Lakita.Martel@duke.edu	130882399	1446373957
1446419151	30.48	Lashell.Waechter@duke.edu	Dung.Mcconville@duke.edu	130889784	1446410967
1446501075	122.54	Valeria.Fegan@duke.edu	Blossom.Dewall@duke.edu	130909963	1446434423
1446582996	95.37	Tawna.Gillett@duke.edu	Hayden.Gines@duke.edu	130925535	1446553274
1446578638	40.11	Audra.Frix@duke.edu	Teisha.Greaney@duke.edu	130930857	1446574010
1446556375	118.49	Herb.Lembke@duke.edu	Marsha.Satterlee@duke.edu	131013653	1446475806
1446554328	84.81	Herlinda.Dendy@duke.edu	Margarett.Wasmund@duke.edu	013101367X	1446534132
1446578906	114.99	Sheldon.Liebel@duke.edu	Sid.Bitner@duke.edu	131073893	1446490565
1446406875	68.7	Babara.Towler@duke.edu	Maragaret.Pardee@duke.edu	131095978	1446364244
1446489210	36.75	Shannon.Nieto@duke.edu	Caroll.Bankston@duke.edu	131096869	1446319646
1446462174	43.75	Bobby.Ryer@duke.edu	Janean.Caverly@duke.edu	131108956	1446399016
1446400738	122.82	Melissia.Philippi@duke.edu	Vanessa.Meininger@duke.edu	131112023	1446278006
1446566946	50.16	Marguerita.Vanhook@duke.edu	Gwyneth.Doles@duke.edu	131118927	1446562974
1446521572	58.51	Amado.Wolanski@duke.edu	Marion.Simek@duke.edu	131131273	1446462968
1446468390	121.79	Alla.Tenenbaum@duke.edu	Felicia.Miley@duke.edu	131137646	1446411476
1446363094	108.44	Season.Eskew@duke.edu	Doug.Atwater@duke.edu	131146246	1446295485
1446556398	63.82	Kathie.Chaffins@duke.edu	Maida.Laursen@duke.edu	131148656	1446393915
1446472438	129.54	Celestina.Weiss@duke.edu	Nadine.Holtzen@duke.edu	131150863	1446385523
1446585081	45.67	Krishna.Goshorn@duke.edu	Vennie.Barnwell@duke.edu	131176862	1446428622
1446382338	40.31	Charlette.Lieu@duke.edu	Ramonita.Lyke@duke.edu	131181114	1446259851
1446429483	126.53	Demarcus.Vinzant@duke.edu	Rhea.Beech@duke.edu	131190768	1446319761
1446340674	118.14	Skye.Stahl@duke.edu	Leana.Gassett@duke.edu	131190873	1446306681
1446445527	80.77	Alena.Giraldo@duke.edu	Xavier.Stiner@duke.edu	131216333	1446412680
1446363917	148.63	Lashunda.Coderre@duke.edu	Ruben.Liedtke@duke.edu	131402080	1446209415
1446560527	105.32	Tona.Gardin@duke.edu	Aida.Silverberg@duke.edu	131404121	1446549327
1446382354	24.85	Georgia.Hoyte@duke.edu	Rachal.Doty@duke.edu	131409417	1446352847
1446460179	140.74	Scarlett.Hillin@duke.edu	Cristie.Bello@duke.edu	131409700	1446403589
1446578964	110.64	Alberta.Aliff@duke.edu	Ozell.Gillison@duke.edu	131424629	1446498588
1446472469	42.18	Arline.Sutherlin@duke.edu	Velia.Ketron@duke.edu	131424718	1446444102
1446439707	103.47	Nakita.Partee@duke.edu	Gerard.Claeys@duke.edu	131427067	1446301178
1446535965	59.8	Raguel.Wynn@duke.edu	Leisha.Tullis@duke.edu	131430211	1446382625
